City,Place,PLace_Ratings,City_Ratings,Best_time_to_visit,Budget
Chandigarh, 20. Mansa Devi Temple ,4.0,4.2,October to March,2500 - 4500
Chandigarh, 21. Garden of Fragrance ,3.7,4.2,October to March,2500 - 4500
Chandigarh, 22. Thunder Zone ,4.0,4.2,October to March,2500 - 4500
Chandigarh, 23. Museum of the Evolution of Life ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 25. Fateh Burj ,3.6,4.2,October to March,2500 - 4500
Chandigarh, 27. Aqua Village ,4.7,4.2,October to March,2500 - 4500
Chandigarh, 29. Leisure Valley ,4.2,4.2,October to March,2500 - 4500
Chandigarh, 31. Botanical Garden ,4.1,4.2,October to March,2500 - 4500
Chandigarh, 32. Shanti Kunj ,3.5,4.2,October to March,2500 - 4500
Chandigarh, 33. Children Traffic Park ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 34. Bougainvillea Garden ,3.3,4.2,October to March,2500 - 4500
Chandigarh, 35. Nangal Wetlands ,3.5,4.2,October to March,2500 - 4500
Chandigarh, 36. Punjab Kala Kendra ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 37. Hibicus Garden ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 38. Forest Reserves ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 39. Topiary Park ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 40. Fitness Trails ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 41. National Gallery of Portraits ,3.2,4.2,October to March,2500 - 4500
Chandigarh, 46. Kalagram ,3.9,4.2,October to March,2500 - 4500
Hampi, 1. Virupaksha Temple ,4.5,4.5,October to February,2500 - 4500
Hampi, 2. Vithala Temple ,3.7,4.5,October to February,2500 - 4500
Hampi, 3. Lotus Palace ,3.6,4.5,October to February,2500 - 4500
Hampi, 4. Monkey Temple ,3.6,4.5,October to February,2500 - 4500
Hampi, 5. Hampi Bazaar ,3.6,4.5,October to February,2500 - 4500
Hampi, 6. Hippie Island ,3.0,4.5,October to February,2500 - 4500
Hampi, 8. Queen's Bath ,3.6,4.5,October to February,2500 - 4500
Hampi, 9. Matanga Hill ,3.6,4.5,October to February,2500 - 4500
Hampi, 10. Elephant Stables ,3.6,4.5,October to February,2500 - 4500
Hampi, 11. Monolith Bull ,3.6,4.5,October to February,2500 - 4500
Hampi, 12. Big Shivlinga ,3.6,4.5,October to February,2500 - 4500
Hampi, 13. Zenana Enclosure ,3.6,4.5,October to February,2500 - 4500
Hampi, 14. Lakshmi Narasimha Temple ,3.6,4.5,October to February,2500 - 4500
Hampi, 15. Daroji Bear Sanctuary ,3.3,4.5,October to February,2500 - 4500
Hampi, 16. Hemakuta Hill Temple Complex ,3.3,4.5,October to February,2500 - 4500
Hampi, 17. Old Palace ,3.3,4.5,October to February,2500 - 4500
Hampi, 18. Mahanavami Dibba ,3.3,4.5,October to February,2500 - 4500
Hampi, 19. Achyutraya Temple ,3.3,4.5,October to February,2500 - 4500
Hampi, 20. Hazara Rama Temple ,3.3,4.5,October to February,2500 - 4500
Hampi, 21. Archaeological Museum ,3.3,4.5,October to February,2500 - 4500
Hampi, 22. Rock climbing ,3.2,4.5,October to February,2500 - 4500
Hampi, 29. City Shopping ,3.0,4.5,October to February,2500 - 4500
Gulmarg, 1. Kongdori - Gulmarg Gondola ,4.4,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 2. Alpathar Lake ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 4. Skiing in Gulmarg ,4.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 5. Maharani Temple ,3.8,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 8. Ningli Nalla ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 9. St. Mary Church ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 10. Golf Course ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 11. Tangmarg ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 13. Ziarat of Baba Reshi ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 14. Gulmarg Biosphere Reserves ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 15. Kanchenjunga Museum ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 17. Khilanmarg ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 18. Imambara Goom ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 19. City Shopping ,3.0,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 20. Ferozpur Nallah ,3.3,4.6,"March to June, September to November",4000 - 7000
Gulmarg, 21. Gulmarg Snow Festival ,3.2,4.6,"March to June, September to November",4000 - 7000
Almora, 1. Zero Point ,3.5,3.9,"March to June, September to November",2500 - 4500
Almora, 2. Jageshwar ,3.7,3.9,"March to June, September to November",2500 - 4500
Almora, 3. Kasar Devi ,4.3,3.9,"March to June, September to November",2500 - 4500
Almora, 4. Chitai Temple ,3.6,3.9,"March to June, September to November",2500 - 4500
Almora, 5. Dunagiri ,3.5,3.9,"March to June, September to November",2500 - 4500
Almora, 6. Jalna ,3.5,3.9,"March to June, September to November",2500 - 4500
Almora, 7. Bright End Corner ,3.2,3.9,"March to June, September to November",2500 - 4500
Almora, 8. Binsar ,3.2,3.9,"March to June, September to November",2500 - 4500
Almora, 9. Katarmal Sun Temple ,3.6,3.9,"March to June, September to November",2500 - 4500
Almora, 10. City Shopping ,3.0,3.9,"March to June, September to November",2500 - 4500
Almora, 11. Deer Park ,3.2,3.9,"March to June, September to November",2500 - 4500
Almora, 12. Rafting in Kali Sarada ,3.5,3.9,"March to June, September to November",2500 - 4500
Almora, 13. Kasar Devi Temple ,3.6,3.9,"March to June, September to November",2500 - 4500
Almora, 14. Lal Bazaar ,3.2,3.9,"March to June, September to November",2500 - 4500
Almora, 15. Dwarahat Village ,3.2,3.9,"March to June, September to November",2500 - 4500
Almora, 16. Gobind Vallabh Pant Museum ,3.2,3.9,"March to June, September to November",2500 - 4500
Shirdi, 1. Shri Sai Baba Sansthan Temple ,3.6,4.4,September to February,2500 - 4500
Shirdi, 2. Shani Shingnapur ,4.2,4.4,September to February,2500 - 4500
Shirdi, 3. Samadhi Mandir ,3.5,4.4,September to February,2500 - 4500
Shirdi, 4. Gurusthan ,3.6,4.4,September to February,2500 - 4500
Shirdi, 5. Dwarkamai ,3.7,4.4,September to February,2500 - 4500
Shirdi, 6. Lendi Baug ,3.2,4.4,September to February,2500 - 4500
Shirdi, 7. Jangli Maharaj Ashram ,3.2,4.4,September to February,2500 - 4500
Shirdi, 8. Dixit Wada Museum ,3.2,4.4,September to February,2500 - 4500
Shirdi, 9. Chavadi ,3.2,4.4,September to February,2500 - 4500
Shirdi, 10. Wet n Joy Waterpark ,3.3,4.4,September to February,2500 - 4500
Shirdi, 11. Thursday Palki procession ,3.2,4.4,September to February,2500 - 4500
Shirdi, 12. Khandoba Mandir ,3.2,4.4,September to February,2500 - 4500
Shirdi, 13. Abdul Baba cottage ,3.2,4.4,September to February,2500 - 4500
Shirdi, 14. Upasani Maharaj Ashram ,3.2,4.4,September to February,2500 - 4500
Shirdi, 16. City Shopping ,3.0,4.4,September to February,2500 - 4500
Auli, 1. Skiing in Auli ,4.4,4.2,November to March,3500 - 6500
Auli, 2. Trishul Peak ,3.8,4.2,November to March,3500 - 6500
Auli, 4. Joshimath ,3.3,4.2,November to March,3500 - 6500
Auli, 5. Gurso Bugyal ,3.6,4.2,November to March,3500 - 6500
Auli, 6. Trekking ,3.3,4.2,November to March,3500 - 6500
Auli, 7. View Points ,3.6,4.2,November to March,3500 - 6500
Auli, 9. Rudraprayag ,3.2,4.2,November to March,3500 - 6500
Auli, 10. Kwani Bugyal ,3.6,4.2,November to March,3500 - 6500
Auli, 11. Chenab Lake ,3.2,4.2,November to March,3500 - 6500
Auli, 12. Nandaprayag ,3.3,4.2,November to March,3500 - 6500
Madurai, 1. Meenakshi Amman Temple ,4.3,4.1,October to March,2500 - 4500
Madurai, 2. Thirumalai Nayakar Mahal ,4.2,4.1,October to March,2500 - 4500
Madurai, 3. Vaigai Dam ,4.2,4.1,October to March,2500 - 4500
Madurai, 4. Alagar Koil ,3.5,4.1,October to March,2500 - 4500
Madurai, 7. Gandhi museum ,4.2,4.1,October to March,2500 - 4500
Madurai, 8. Koodal Azhagar Temple ,4.2,4.1,October to March,2500 - 4500
Madurai, 10. Mariamman Teppakulam ,3.2,4.1,October to March,2500 - 4500
Madurai, 11. Pazhamudhir Solai ,3.2,4.1,October to March,2500 - 4500
Madurai, 12. Tirupparankundram Murugan temple ,3.2,4.1,October to March,2500 - 4500
Bodh Gaya, 1. Mahabodhi Temple ,4.6,4.5,October to March,2000 - 4000
Bodh Gaya, 2. Great Buddha Statue ,3.7,4.5,October to March,2000 - 4000
Bodh Gaya, 3. Tibetan Refugee Market ,3.6,4.5,October to March,2000 - 4000
Bodh Gaya, 4. Bodhi Tree ,4.4,4.5,October to March,2000 - 4000
Bodh Gaya, 5. Thai Monastery ,3.7,4.5,October to March,2000 - 4000
Bodh Gaya, 6. Mahabodhi Temple Complex Book store ,3.7,4.5,October to March,2000 - 4000
Bodh Gaya, 7. Muchalinda Lake ,3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 8. Royal Bhutan Monastery ,3.4,4.5,October to March,2000 - 4000
Bodh Gaya, 9. Brahmayoni Temple ,3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 10. Cankamana ,3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 11. Chinese Temple ,3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 12. Indosan Nippon Japanese Temple ,3.4,4.5,October to March,2000 - 4000
Bodh Gaya," 13. Vishnupad Temple, Gaya ",3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 14. Vietnamese Temple ,3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 15. Kundan Bazaar ,3.3,4.5,October to March,2000 - 4000
Bodh Gaya, 16. Jama Masjid ,3.3,4.5,October to March,2000 - 4000
Mahabaleshwar, 1. Elephant's Head point ,4.3,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 2. Chinaman's falls ,3.6,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 3. Dhobi waterfall ,3.6,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 4. Arthur's seat ,3.6,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 5. Venna Lake ,4.3,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 6. Wilson Point ,3.6,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 7. Mahabaleshwar Temple ,3.8,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 8. Panchgani ,3.2,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 9. Tapola ,3.7,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 10. City Shopping ,3.0,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 11. Elphinstone Point ,3.3,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 12. Pratapgad fort Trek ,3.8,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 13. Connaught Peak ,3.2,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 14. Lingmala Falls ,3.8,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 15. Morarji Castle ,3.2,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 16. Helen's point ,3.2,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 17. Koyna Valley Trek ,3.5,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 18. Lodwick Point ,3.8,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 19. Tiger's Spring ,3.2,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 20. Bombay point ,3.2,4.4,"March to June, September to November",2500 - 4500
Mahabaleshwar, 21. Arthur's Seat Trek ,3.5,4.4,"March to June, September to November",2500 - 4500
Visakhapatnam, 1. Borra caves ,4.2,4.4,October to March,2500 - 4500
Visakhapatnam, 2. Submarine Museum ,3.4,4.4,October to March,2500 - 4500
Visakhapatnam, 3. Kailasagiri ,4.1,4.4,October to March,2500 - 4500
Visakhapatnam, 4. Rishikonda Beach ,4.1,4.4,October to March,2500 - 4500
Visakhapatnam, 5. Yarada Beach ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 6. Ramakrishna Beach ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 7. Dolphin's nose ,3.4,4.4,October to March,2500 - 4500
Visakhapatnam, 8. Katiki Waterfalls ,3.4,4.4,October to March,2500 - 4500
Visakhapatnam, 9. Matsyadarshini Aquarium ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 10. Indira Gandhi Zoological Park ,3.6,4.4,October to March,2500 - 4500
Visakhapatnam, 11. VUDA Park (Taraka Rama) ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 12. Simhachalan Temple ,3.6,4.4,October to March,2500 - 4500
Visakhapatnam, 14. Bheemilli beach ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 15. War memorial ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 16. Lawson's Bay Beach ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 17. Kambalakonda Wildlife Sanctuary ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 23. Buddhist Excavation ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 24. Gangavaram beach ,3.1,4.4,October to March,2500 - 4500
Visakhapatnam, 25. City Shopping ,3.0,4.4,October to March,2500 - 4500
Kasol, 1. Manikaran Gurudwara ,4.5,4.4,"March to June, September to November",2000 - 4000
Kasol, 2. Malana ,4.5,4.4,"March to June, September to November",2000 - 4000
Kasol, 3. Parvati River ,4.6,4.4,"March to June, September to November",2000 - 4000
Kasol, 4. Chalal ,4.4,4.4,"March to June, September to November",2000 - 4000
Kasol, 5. Tosh ,4.2,4.4,"March to June, September to November",2000 - 4000
Kasol, 6. Camping ,4.4,4.4,"March to June, September to November",2000 - 4000
Kasol, 8. Barshaini ,4.0,4.4,"March to June, September to November",2000 - 4000
Kasol, 9. Kheerganga Trek ,4.2,4.4,"March to June, September to November",2000 - 4000
Kasol, 10. Rasol ,4.1,4.4,"March to June, September to November",2000 - 4000
Kasol, 11. Pin Parvati Pass ,4.0,4.4,"March to June, September to November",2000 - 4000
Kasol, 14. Sar Pass Trek ,4.0,4.4,"March to June, September to November",2000 - 4000
Kasol, 18. Stargazing ,3.4,4.4,"March to June, September to November",2000 - 4000
Nashik, 1. Panchvati ,4.3,4.0,October to March,2500 - 4500
Nashik, 2. Sula Vineyard ,4.2,4.0,October to March,2500 - 4500
Nashik, 3. Dudhsagar falls ,3.1,4.0,October to March,2500 - 4500
Nashik, 4. Saptashrungi ,4.2,4.0,October to March,2500 - 4500
Nashik, 5. Trimbakeshwar ,4.2,4.0,October to March,2500 - 4500
Nashik, 6. Pandavleni Caves ,4.2,4.0,October to March,2500 - 4500
Nashik, 7. Sita Gufa ,3.6,4.0,October to March,2500 - 4500
Nashik, 8. Anjaneri Hills ,3.1,4.0,October to March,2500 - 4500
Nashik, 9. Kapileshwara Temple ,3.2,4.0,October to March,2500 - 4500
Nashik, 10. Jain Temple ,3.2,4.0,October to March,2500 - 4500
Nashik, 11. City Shopping ,3.1,4.0,October to March,2500 - 4500
Nashik, 14. Kalaram Temple ,3.2,4.0,October to March,2500 - 4500
Nashik, 15. Deolali Camp ,3.2,4.0,October to March,2500 - 4500
Nashik, 16. Mulher Trek ,3.5,4.0,October to March,2500 - 4500
Nashik, 17. Ahivantgad ,3.5,4.0,October to March,2500 - 4500
Nashik, 18. Salher Trek ,3.5,4.0,October to March,2500 - 4500
Nashik, 19. Dhodap Trek ,3.5,4.0,October to March,2500 - 4500
Nashik, 21. Kumbh Mela ,3.1,4.0,October to March,2500 - 4500
Tirupati, 1. Sri Venkateswara Temple ,3.5,4.5,September to February,2500 - 4500
Tirupati, 2. Akasaganga Teertham ,3.1,4.5,September to February,2500 - 4500
Tirupati, 3. Silathoranam ,3.1,4.5,September to February,2500 - 4500
Tirupati, 4. Swami Pushkarini Lake ,3.1,4.5,September to February,2500 - 4500
Tirupati, 5. City Shopping ,2.9,4.5,September to February,2500 - 4500
Tirupati, 6. Vedadri Narasimha Swamy Temple ,3.1,4.5,September to February,2500 - 4500
Tirupati, 7. Sri Padmavathi Ammavari Temple ,3.1,4.5,September to February,2500 - 4500
Tirupati, 8. TTD gardens ,3.1,4.5,September to February,2500 - 4500
Tirupati, 9. Chittoor ,3.1,4.5,September to February,2500 - 4500
Tirupati, 10. Sri Venkateswara Dhyana Vignan Mandiram ,3.2,4.5,September to February,2500 - 4500
Tirupati, 12. Sri Varahaswami Temple ,3.1,4.5,September to February,2500 - 4500
Tirupati, 13. Sri Venugopalaswami Temple ,3.1,4.5,September to February,2500 - 4500
Tirupati, 14. Nellore ,3.1,4.5,September to February,2500 - 4500
Ujjain, 1. Mahakaleshwar Temple ,4.3,4.4,October to March,2500 - 4500
Ujjain, 2. Kal Bhairava Temple ,3.5,4.4,October to March,2500 - 4500
Ujjain, 3. Ram Mandir Ghat ,3.5,4.4,October to March,2500 - 4500
Ujjain, 4. Kumbh Mela ,4.2,4.4,October to March,2500 - 4500
Ujjain, 5. Harsiddhi Temple ,3.2,4.4,October to March,2500 - 4500
Ujjain, 6. Kaliadeh Palace ,3.2,4.4,October to March,2500 - 4500
Ujjain, 8. Pir Matsyendranath ,3.2,4.4,October to March,2500 - 4500
Ujjain, 9. Jantar Mantar ,3.2,4.4,October to March,2500 - 4500
Ujjain, 11. Bhartrihari Caves ,3.2,4.4,October to March,2500 - 4500
Ujjain, 12. Chaubis Khamba Temple ,3.2,4.4,October to March,2500 - 4500
Ujjain, 13. Chintaman Ganesh Temple ,3.2,4.4,October to March,2500 - 4500
Ujjain, 14. Ram Mandir ,3.2,4.4,October to March,2500 - 4500
Ujjain, 16. Vikram University and Park ,3.1,4.4,October to March,2500 - 4500
Jim Corbett National Park, 1. Jungle Safari ,3.7,4.0,November to June,3500 - 6500
Jim Corbett National Park, 2. Corbett Waterfall ,3.3,4.0,November to June,3500 - 6500
Jim Corbett National Park, 3. River Rafting ,3.2,4.0,November to June,3500 - 6500
Jim Corbett National Park, 4. Dhikala ,3.7,4.0,November to June,3500 - 6500
Jim Corbett National Park, 5. Birjani ,3.2,4.0,November to June,3500 - 6500
Jim Corbett National Park, 6. Jhirna ,3.2,4.0,November to June,3500 - 6500
Jim Corbett National Park, 12. Garjia Temple ,3.2,4.0,November to June,3500 - 6500
Jim Corbett National Park, 13. Corbett Museum ,3.3,4.0,November to June,3500 - 6500
Gwalior, 1. Gwalior fort ,4.3,3.8,October to March,2500 - 4500
Gwalior, 2. Jai Vilas Palace ,4.2,3.8,October to March,2500 - 4500
Gwalior, 3. Gujari Mahal (State Archaeological Museum) ,3.5,3.8,October to March,2500 - 4500
Gwalior, 4. Man Mandir Palace ,3.6,3.8,October to March,2500 - 4500
Gwalior, 5. Tomb of Tansen ,3.5,3.8,October to March,2500 - 4500
Gwalior, 6. Teli Ka Mandir ,3.5,3.8,October to March,2500 - 4500
Gwalior, 7. Saas Bahu Temple ,3.5,3.8,October to March,2500 - 4500
Gwalior, 8. Scindia Museum ,3.5,3.8,October to March,2500 - 4500
Gwalior, 9. Tomb of Ghaus Mohammed ,3.5,3.8,October to March,2500 - 4500
Gwalior, 10. Gwalior Zoo ,3.2,3.8,October to March,2500 - 4500
Gwalior, 11. Sun Temple ,3.7,3.8,October to March,2500 - 4500
Gwalior, 12. Padavali and Bateshwar ,3.2,3.8,October to March,2500 - 4500
Gwalior, 13. Suraj Kund ,3.7,3.8,October to March,2500 - 4500
Gwalior, 14. Gwalior Trade Fair ,3.2,3.8,October to March,2500 - 4500
Gwalior, 15. Tighra Dam ,3.2,3.8,October to March,2500 - 4500
Gwalior, 16. Shyam Vatika ,3.2,3.8,October to March,2500 - 4500
Gwalior, 17. Sarod Ghar (Kala Vithika) ,3.2,3.8,October to March,2500 - 4500
Gwalior, 18. Boating at Tighara Dam ,3.2,3.8,October to March,2500 - 4500
Gwalior, 19. City Shopping ,3.0,3.8,October to March,2500 - 4500
Gwalior, 20. City Mall ,3.7,3.8,October to March,2500 - 4500
Gwalior, 21. Roop Singh Stadium ,3.2,3.8,October to March,2500 - 4500
Gwalior, 22. Mrignayani Emporium ,3.2,3.8,October to March,2500 - 4500
Gwalior, 23. Jiyaji Chowk Bazaar ,3.2,3.8,October to March,2500 - 4500
Gwalior, 24. Patankar Bazaar ,3.2,3.8,October to March,2500 - 4500
Gwalior, 25. Arihant Emporium ,3.2,3.8,October to March,2500 - 4500
Mathura, 1. Sri Krishna Janmabhoomi Temple Complex ,3.6,4.2,October to March,2000 - 4000
Mathura, 2. Dwarkadhish Temple ,3.7,4.2,October to March,2000 - 4000
Mathura, 3. Gita Mandir ,3.2,4.2,October to March,2000 - 4000
Mathura, 4. Govardhan Hill ,4.2,4.2,October to March,2000 - 4000
Mathura, 9. Ghats ,3.2,4.2,October to March,2000 - 4000
Mathura, 12. Jama Masjid ,3.2,4.2,October to March,2000 - 4000
Alibaug, 1. Alibaug beach ,4.4,3.9,November to March,3500 - 6500
Alibaug, 2. Kolaba fort ,4.2,3.9,November to March,3500 - 6500
Alibaug, 3. Water Sports ,4.5,3.9,November to March,3500 - 6500
Alibaug, 4. Murud-Janjira Fort ,3.2,3.9,November to March,3500 - 6500
Alibaug, 5. Varsoli Beach ,3.7,3.9,November to March,3500 - 6500
Alibaug, 7. Kihim beach ,4.1,3.9,November to March,3500 - 6500
Alibaug, 8. Nagaon Beach ,4.3,3.9,November to March,3500 - 6500
Alibaug, 9. Akshi Beach ,3.7,3.9,November to March,3500 - 6500
Alibaug, 10. Kanakeshwar forest ,3.2,3.9,November to March,3500 - 6500
Alibaug, 11. Kashid Beach ,4.3,3.9,November to March,3500 - 6500
Alibaug, 14. Mandwa ,4.3,3.9,November to March,3500 - 6500
Alibaug, 16. Saswane Beach ,3.0,3.9,November to March,3500 - 6500
Alibaug, 17. Raigadi Bazaar ,3.9,3.9,November to March,3500 - 6500
Alibaug, 18. Brahma Kund ,3.7,3.9,November to March,3500 - 6500
Alibaug, 19. Murud Beach ,4.3,3.9,November to March,3500 - 6500
Alibaug, 20. City Shopping ,3.0,3.9,November to March,3500 - 6500
Alibaug, 21. Rewas jetty ,3.2,3.9,November to March,3500 - 6500
Alibaug, 22. Revdanda Fort and Beach ,3.2,3.9,November to March,3500 - 6500
Alibaug, 23. Vrindavan Farm ,3.2,3.9,November to March,3500 - 6500
Alibaug, 24. Kanakeshwar Devasthan Temple ,3.2,3.9,November to March,3500 - 6500
Alibaug, 25. Nagoba Mandir ,3.2,3.9,November to March,3500 - 6500
Alibaug, 26. Hanuman temple ,3.2,3.9,November to March,3500 - 6500
Rameshwaram, 1. Rameshwaram Temple ,4.2,4.1,October to April,2500 - 4500
Rameshwaram, 2. Dhanushkodi Temple and Beach ,3.5,4.1,October to April,2500 - 4500
Rameshwaram, 3. Jatayu Tirtham ,3.2,4.1,October to April,2500 - 4500
Rameshwaram, 4. Agnitheertham ,4.2,4.1,October to April,2500 - 4500
Rameshwaram, 5. Lakshmana Tirtham ,3.2,4.1,October to April,2500 - 4500
Rameshwaram, 7. The Five-faced Hanuman Temple ,3.5,4.1,October to April,2500 - 4500
Rameshwaram, 8. Gandhamadhana Parvatham ,3.2,4.1,October to April,2500 - 4500
Rameshwaram, 11. Annai Indira Gandhi Road Bridge ,3.5,4.1,October to April,2500 - 4500
Rameshwaram, 13. Kothandaramaswamy Temple ,3.2,4.1,October to April,2500 - 4500
Rameshwaram, 14. Jada Tirtham ,3.2,4.1,October to April,2500 - 4500
Rameshwaram, 15. Glass boat ride at Pamban Bridge ,3.5,4.1,October to April,2500 - 4500
Vrindavan, 1. Banke Bihari Mandir ,4.3,4.3,October to March,2000 - 4000
Vrindavan, 2. Prem Mandir ,4.2,4.3,October to March,2000 - 4000
Vrindavan, 3. Radha Raman Temple ,3.5,4.3,October to March,2000 - 4000
Vrindavan, 5. ISKCON Temple ,4.3,4.3,October to March,2000 - 4000
Vrindavan, 10. Gokulnanda Temple ,3.2,4.3,October to March,2000 - 4000
Vrindavan, 11. Gopishvar Mahadev Temple ,3.2,4.3,October to March,2000 - 4000
Vrindavan, 12. Shahji Temple ,3.2,4.3,October to March,2000 - 4000
Coimbatore, 1. Vydehi Falls ,3.2,4.1,October to March,2500 - 4500
Coimbatore, 3. Kovai Kondattam ,4.2,4.1,October to March,2500 - 4500
Coimbatore, 4. Marudhamalai Hill Temple ,3.6,4.1,October to March,2500 - 4500
Coimbatore, 5. Ayyappan Temple ,3.7,4.1,October to March,2500 - 4500
Coimbatore, 6. Vellingiri Hill Temple ,3.2,4.1,October to March,2500 - 4500
Coimbatore, 7. Monkey Falls ,3.7,4.1,October to March,2500 - 4500
Coimbatore, 11. Perur Siva Temple ,3.6,4.1,October to March,2500 - 4500
Coimbatore, 12. Kovai Kutralam Falls ,3.2,4.1,October to March,2500 - 4500
Coimbatore, 13. Siruvani Falls and Dam ,3.2,4.1,October to March,2500 - 4500
Coimbatore, 15. Anubhavi Subramaniar Temple ,3.2,4.1,October to March,2500 - 4500
Coimbatore, 16. Eachanari Vinayagar Temple ,3.2,4.1,October to March,2500 - 4500
Lucknow, 1. Bara Imambara ,4.3,4.2,October to March,2500 - 4500
Lucknow, 2. Chota Imambara ,4.2,4.2,October to March,2500 - 4500
Lucknow, 3. British Residency ,3.2,4.2,October to March,2500 - 4500
Lucknow, 5. Rumi Darwaza ,3.5,4.2,October to March,2500 - 4500
Lucknow, 6. Dr. Ambedkar Park ,3.2,4.2,October to March,2500 - 4500
Lucknow, 7. Lucknow Zoo ,4.2,4.2,October to March,2500 - 4500
Lucknow, 8. Hazratganj Market ,3.5,4.2,October to March,2500 - 4500
Lucknow, 15. Constantia (La Martiniere School) ,3.5,4.2,October to March,2500 - 4500
Lucknow, 17. Chowk ,3.5,4.2,October to March,2500 - 4500
Lucknow, 18. Dilkusha Kothi ,3.2,4.2,October to March,2500 - 4500
Lucknow, 19. Farangi Mahal ,3.2,4.2,October to March,2500 - 4500
Lucknow, 27. Husainabad Clock Tower ,3.2,4.2,October to March,2500 - 4500
Digha, 1. Marine Station/Aquarium of Zoological Survey of India ,3.5,4.1,November to February,2500 - 4500
Digha, 2. New Digha Beach ,3.6,4.1,November to February,2500 - 4500
Digha, 3. Udaipur Beach ,3.5,4.1,November to February,2500 - 4500
Digha, 4. Shankarpur Beach ,3.6,4.1,November to February,2500 - 4500
Digha, 5. Talsari Beach ,3.2,4.1,November to February,2500 - 4500
Digha, 6. Amarabati Park ,3.7,4.1,November to February,2500 - 4500
Digha, 7. Temple at Chandaneswar ,3.2,4.1,November to February,2500 - 4500
Dharamshala, 1. Dharamshala Cricket Stadium ,4.3,4.1,"March to June, September to November",2500 - 4500
Dharamshala," 2. Namgyal Monastery, Mcleodganj ",3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 3. Triund ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 4. St. John in the Wilderness Church ,3.9,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 6. War Memorial ,3.5,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 7. Gyuto Monastery ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 8. Bhagsu nath temple ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 10. Dal lake and Nadi ,3.2,4.1,"March to June, September to November",2500 - 4500
